x1,x2,x3,x4,x5,x6
0.9927739967478707,0.9927414475665687,0.9927322789248467,0.9927321535217042,0.9927362192259996,0.9927424975755766
0.9927739967478707,0.9927449909659396,0.992736141493614,0.9927355624039699,0.9927389665013251,0.9927445288702255
0.9927739967478707,0.992748595038084,0.9927401767519879,0.9927391811715339,0.9927419151168505,0.9927467300087593
0.9927739967478707,0.9927522461724487,0.9927443880591855,0.9927430285149134,0.992745091261487,0.9927491283762429
0.9927739967478707,0.9927559229075149,0.9927487723702103,0.9927471218378309,0.9927485243637743,0.9927517573929808
0.9927739967478707,0.9927595915818695,0.9927533145835975,0.9927514732593165,0.9927522457264355,0.992754657565066
0.9927739967478707,0.9927631989432883,0.9927579768227057,0.9927560807068547,0.9927562839485683,0.9927578765821289
0.9927739967478707,0.9927666588623838,0.9927626770597521,0.9927609075365842,0.9927606516401334,0.9927614653897818
0.9927739967478707,0.9927698265918902,0.9927672433651594,0.9927658329911127,0.9927653068468764,0.9927654594247489
0.9927739967478707,0.9927724433795699,0.9927713056411002,0.9927705194650522,0.9927700325085619,0.9927698017176301
0.9927739967478707,0.9927739967478707,0.9927739967478707,0.9927739967478707,0.9927739967478707,0.9927739967478707
0.9927739967478707,0.9927732550950852,0.9927728740586582,0.9927729480103468,0.9927736030031857,0.992775009666012
0.9927739967478707,0.9927651471951597,0.9927562863174988,0.9927477188928487,0.9927404065305252,0.9927374277961131
0.9927739967478707,1.0623088804111955,1.0812583582869568,1.0844729392732142,1.0856838594344025,1.0863131935607595
0.9927739967478707,1.2323586234486934,1.2531746997863724,1.2558087930326443,1.256879006124203,1.2574234844812051
0.9927739967478707,1.348344202505766,1.403167188985531,1.4060480555438444,1.4071295378158015,1.4076594534716627
0.9927739967478707,1.412658529708909,1.5384274824949769,1.5416565078087208,1.542759940259643,1.5432891558107824
0.9927739967478707,1.4486210126992556,1.6625622729719602,1.666241326907842,1.6673690366336218,1.6679028078917082
0.9927739967478707,1.4744270293505872,1.777848375815861,1.7821255547841968,1.7832782794115822,1.7838190171259463
0.9927739967478707,1.4961134579958608,1.8857967265360969,1.890913648412101,1.8920916672253194,1.8926405941225752
0.9927739967478707,1.51561679737707,1.98738685493989,1.9937696581632953,1.994973056275233,1.9955308284987239
0.9927739967478707,1.5336991029270484,2.0831205643300352,2.091570154540309,2.09279890574088,2.0933658830755424
0.9927739967478707,1.5507303847902423,2.172921897799208,2.184994867569018,2.1862488715126966,2.186825247239153
0.9927739967478707,1.5669231239117625,2.255945196876868,2.274583554435647,2.2758626591621307,2.2764485273875277
0.9927739967478707,1.5824153064886821,2.3306341723554422,2.3607733263570334,2.362077344133285,2.3626727369667333
0.9927739967478707,1.5973046653125236,2.395595527618376,2.4439240700155036,2.445252789041434,2.4458576982760887
0.9927739967478707,1.6116647578527192,2.4508859419380253,2.5243363022266836,2.525689495358334,2.526303885749335
0.9927739967478707,1.6255533812924097,2.4981569178416243,2.60226404211223,2.603641473337235,2.6042652910978146
0.9927739967478707,1.6390173904379688,2.539585980360985,2.67792430210962,2.6793257313145196,2.679958909768074
0.9927739967478707,1.652095666620433,2.57699046915402,2.7515042240927694,2.7529294105422584,2.753571874011138
0.9927739967478707,1.6648210599766113,2.6116150073932727,2.8231665377820057,2.8246152426304376,2.8252669091895397
0.9927739967478707,1.6772217232703392,2.644249468612246,2.8930537998105916,2.8945257878909447,2.895186571363644
0.9927739967478707,1.6893220646616653,2.6753889691020585,2.9612917307503293,2.9627867718261154,2.9634565832577864
0.9927739967478707,1.7011434505125815,2.7053501486930176,3.027991874193323,3.0295097438114333,3.030188492575876
0.9927739967478707,1.712704737690884,2.7343427893167958,3.0932537390076598,3.094794219056799,3.0954818136918973
0.9927739967478707,1.7240226856814085,2.7625117305400777,3.1571665424953723,3.158729421547318,3.159425770395433
0.9927739967478707,1.7351122815751157,2.7899612584438565,3.2198106417389476,3.221395715230139,3.222100726925827
0.9927739967478707,1.745987000394084,2.8167695012226033,3.2812587187159448,3.2828657890119066,3.2835793728589757
0.9927739967478707,1.756659016434469,2.8429971283762274,3.3415767690610214,3.343205645438883,3.343927711695715
0.9927739967478707,1.76713937685307,2.8686927540368807,3.400824932834542,3.402475431402748,3.4032058915005297
0.9927739967478707,1.7774381457036326,2.8938963913268547,3.459058197097124,3.4607301406741398,3.4614689073821574
